index_ndx,bathroom_label,bathrooms,bed_label,bedroom_label,bedrooms,beds,city,guest_label,id,is_new_listing,is_superhost,lat,lng,localized_city,person_capacity,property_type_id,room_and_property_type,room_type_category,room_type,space_type,tier_id,public_address,min_nights,max_nights,monthly_price_factor,rate_type,weekly_price_factor,rate_amount,rate_with_service_fee_amount,user_first_name,user_id,user_is_superhost,rawdata_file
39,1 bath,1.0,4 beds,1 bedroom,1,4,Frisco,6 guests,40542416,False,True,39.50178,-106.15517,Frisco,6,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Frisco, CO, United States",1,14,1.0,nightly,0.9,99.0,99.0, ,151899192,True,airbnb_rawdata_coppermountain_20200304.json
23,1 private bath,1.0,0 beds,Studio,0,0,Dillon,2 guests,40567698,False,False,39.64391,-106.03216,Dillon,2,37,Private room in condominium,private_room,Private room,Private room,0,"Dillon, CO, United States",1,7,1.0,nightly,1.0,70.0,70.0, ,314347909,False,airbnb_rawdata_silverthorne_20200227.json
30,2 baths,2.0,4 beds,3 bedrooms,3,4,Breckenridge,6 guests,40631256,False,True,39.45207,-106.039,Breckenridge,6,2,Entire house,entire_home,Entire home/apt,Entire house,0,"Breckenridge, CO, United States",2,365,0.97,nightly,1.0,163.0,163.0, ,114205829,True,airbnb_rawdata_blueriver_20200304.json
25,2 baths,2.0,5 beds,3 bedrooms,3,5,Dillon,9 guests,40638428,False,False,39.60313,-106.00598000000001,Dillon,9,36,Entire townhouse,entire_home,Entire home/apt,Entire townhouse,0,"Dillon, CO, United States",2,1125,1.0,nightly,1.0,129.0,129.0, ,121237060,False,airbnb_rawdata_summitcove_20200303.json
28,1 bath,1.0,1 bed,1 bedroom,1,1,Frisco,2 guests,40698928,False,False,39.57042,-106.09541000000002,Frisco,2,1,Entire apartment,entire_home,Entire home/apt,Entire apartment,0,"Frisco, CO, United States",1,5,1.0,nightly,0.75,95.0,95.0, ,83581338,False,airbnb_rawdata_frisco_20200302.json
49,1 shared bath,1.0,1 bed,1 bedroom,1,1,Silverthorne,2 guests,40734554,False,False,39.61972,-106.09436000000001,Silverthorne,2,37,Private room in condominium,private_room,Private room,Private room,0,"Silverthorne, CO, United States",2,13,0.8,nightly,0.88681,38.0,38.0, ,47568392,False,airbnb_rawdata_frisco_20200304.json
35,1 bath,1.0,1 bed,1 bedroom,1,1,Dillon,4 guests,40746525,False,False,39.63143,-106.03868,Dillon,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Dillon, CO, United States",2,1125,1.0,nightly,1.0,55.0,55.0, ,316389653,False,airbnb_rawdata_dillon_20200303.json
13,1 bath,1.0,1 bed,1 bedroom,1,1,Dillon,4 guests,40913427,False,False,39.601440000000004,-106.00778999999999,Dillon,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Dillon, CO, United States",1,1125,0.75,nightly,0.8,79.0,79.0, ,276875541,False,airbnb_rawdata_summitcove_20200304.json
49,1 bath,1.0,2 beds,Studio,0,2,Silverthorne,4 guests,40942100,False,False,39.62085,-106.10229,Silverthorne,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Silverthorne, CO, United States",2,1125,1.0,nightly,1.0,90.0,90.0, ,118250453,False,airbnb_rawdata_silverthorne_20200303.json
28,1 bath,1.0,4 beds,2 bedrooms,2,4,Frisco,6 guests,41006799,False,True,39.500609999999995,-106.15123999999999,Frisco,6,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Frisco, CO, United States",1,1125,1.0,nightly,1.0,99.0,99.0, ,258812507,True,airbnb_rawdata_coppermountain_20200229.json
17,1 private bath,1.0,1 bed,1 bedroom,1,1,Frisco,2 guests,41011160,False,False,39.577459999999995,-106.10585,Frisco,2,37,Private room in condominium,private_room,Private room,Private room,0,"Frisco, CO, United States",1,1125,0.88,nightly,0.95,84.0,84.0, ,320031849,False,airbnb_rawdata_frisco_20200301.json
43,1 shared bath,1.0,1 bed,1 bedroom,1,1,Blue River,2 guests,41148618,False,False,39.40871,-106.04381000000001,Blue River,2,37,Private room in condominium,private_room,Private room,Private room,0,"Blue River, CO, United States",1,1125,1.0,nightly,1.0,89.0,89.0, ,77275645,False,airbnb_rawdata_blueriver_20200229.json
37,1.5 baths,1.5,2 beds,1 bedroom,1,2,Dillon,6 guests,41317863,True,False,39.60641,-105.94412,Dillon,6,1,Entire apartment,entire_home,Entire home/apt,Entire apartment,0,"Dillon, CO, United States",1,1125,0.75,nightly,0.88,99.0,99.0, ,324631041,False,airbnb_rawdata_montezuma_20200301.json
32,1 bath,1.0,2 beds,1 bedroom,1,2,Breckenridge,4 guests,41524268,True,True,39.477340000000005,-106.04699,Breckenridge,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Breckenridge, CO, United States",3,60,0.85,nightly,0.9,125.0,125.0, ,261681839,True,airbnb_rawdata_blueriver_20200301.json
7,1 bath,1.0,2 beds,1 bedroom,1,2,Keystone,4 guests,41560197,False,False,39.6061,-105.94818000000001,Keystone,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Keystone, CO, United States",2,1125,1.0,nightly,1.0,78.0,78.0, ,121237060,False,airbnb_rawdata_montezuma_20200229.json
42,1 bath,1.0,1 bed,1 bedroom,1,1,Breckenridge,4 guests,41855769,True,False,39.48599,-106.06801000000002,Breckenridge,4,47,Entire serviced apartment,entire_home,Entire home/apt,Entire apartment,0,"Breckenridge, CO, United States",2,1125,1.0,nightly,0.9,117.0,117.0, ,258584527,False,airbnb_rawdata_coppermountain_20200227.json
43,1 bath,1.0,1 bed,1 bedroom,1,1,Dillon,2 guests,41927115,False,False,39.629979999999996,-106.04368999999998,Dillon,2,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Dillon, CO, United States",1,1125,0.75,nightly,0.85,89.0,89.0, ,14946264,False,airbnb_rawdata_dillon_20200229.json
24,2 baths,2.0,2 beds,1 bedroom,1,2,Breckenridge,4 guests,42064292,False,False,39.40202,-106.04958,Breckenridge,4,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Breckenridge, CO, United States",1,10,1.0,nightly,0.9,94.0,94.0, ,24407201,False,airbnb_rawdata_blueriver_20200301.json
36,3 baths,3.0,4 beds,3 bedrooms,3,4,Keystone,10 guests,42580582,True,False,39.608670000000004,-105.95273,Keystone,10,37,Entire condominium,entire_home,Entire home/apt,Entire condominium,0,"Keystone, CO, United States",2,28,1.0,nightly,1.0,183.0,183.0, ,112439312,False,airbnb_rawdata_montezuma_20200229.json
24,1 bath,1.0,4 beds,2 bedrooms,2,4,Blue River,4 guests,42648690,True,False,39.43117,-106.04023000000001,Blue River,4,22,Entire chalet,entire_home,Entire home/apt,Entire chalet,0,"Blue River, CO, United States",4,4,1.0,nightly,1.0,200.0,200.0, ,339780808,False,airbnb_rawdata_blueriver_20200303.json
